1271634 0
5924862 1
2082557 1
3741013 1
1469323 0
1254150 0
1581860 0
1005161 0
1459470 0
2612831 1
1350936 0
1166010 0
1140160 0
1017533 0
1058510 0
2251458 1
3850768 1
1079092 0
1328310 0
1119843 0
1809334 1
1035918 0
1044961 0
3492724 1
1230799 0
1162734 0
1057263 0
1863901 1
5272912 1
1129308 0
1097411 0
4559766 1
1004039 0
1085760 0
1025941 0
1058307 0
1355982 0
1490152 0
3975658 1
1505166 0
4175390 1
5109430 1
4062279 1
1285618 1
1257945 0
1293533 0
1236294 0
2585376 1
1004785 0
1169472 0
3869814 1
4896346 1
1047635 0
1690574 1
4878511 1
1204337 0
5134194 1
5501042 1
4577471 1
1144121 0
3053675 1
1363879 0
1247082 0
4159448 1
1087605 0
1149500 0
1507859 0
1267424 0
2509969 1
1075242 0
5632694 1
2454548 1
3798312 1
1138360 0
1232753 0
1060196 0
1241747 0
2361059 1
4896346 1
1063331 0
5664466 1
1471073 1
3379140 1
1104584 0
1183290 0
2368097 1
3705538 1
2704436 1
3593337 1
1053127 0
5407085 1
1875417 1
2067592 1
1155577 0
3176859 1
1282798 0
1094973 0
4910314 1
1216010 0
2101237 1
3872310 1
1178049 0
2160227 1
2148323 1
1403778 0
1185189 0
1955037 1
4744288 1
5988967 1
5648210 1
3804754 1
1085663 0
1063596 1
1329508 1
1219773 0
1019370 0
1686776 0
1270347 0
2025048 1
5771856 1
1095540 0
1209532 0
5952968 1
5928639 1
1435302 0
2730378 1
4660222 1
1238983 0
5441922 1
1388739 1
1299863 0
4635366 1
3812758 1
1289364 0
1182008 0
1006227 0
3037805 1
1253119 0
2148323 1
1158791 0
3115565 1
1254824 0
1087664 0
1217231 0
5013987 1
1341324 0
1261125 0
3642481 1
4618723 1
1255462 0
3477138 1
1110948 0
1326199 0
1480651 1
1180289 0
5666613 1
2120678 1
5045745 1
3856046 1
1596005 0
1229198 0
1171078 1
1142594 0
1080040 0
1419930 0
1400453 0
5184228 1
1128180 0
1012336 0
1180836 0
1235640 0
2774628 1
1146530 0
4076177 1
5844030 1
2284029 1
3625076 1
1114056 0
1804384 1
1218443 0
1614546 0
2832259 1
3139645 1
1693501 1
1181634 0
1045070 0
3274989 1
3103218 1
3209068 1
1368370 0
1372212 0
1735689 1
5750180 1
3712747 1
4484711 1
5053499 1
1310522 0
1329957 0
1022404 0
4043988 1
1636582 0
1144529 0
5808928 1
1352855 0
1441953 1
1212752 0
1480041 0
1085931 0
1153367 1
1183420 0
1144848 0
5844030 1
5139286 1
1284146 1
1141474 0
1142594 0
1067451 0
2655999 1
4760660 1
5504077 1
1386303 0
4467305 1
2579416 1
2889104 1
1178694 0
1045850 0
2319898 1
1244001 0
3992533 1
1067763 0
1027653 1
4728728 1
2972232 1
1369322 0
3907402 1
2515263 1
1103043 0
5651247 1
1973831 1
1008922 0
2868754 1
6013152 1
5271892 1
1296798 0
1162603 0
1315707 0
1666266 0
1159928 0
1539601 0
1304357 0
1006706 1
1132407 0
5166380 1
1385616 1
1077442 0
1009783 0
5594060 1
1463846 0
5144606 1
3641881 1
1598417 0
1028553 0
1063379 0
3087837 1
2846828 1
1237267 0
1506036 0
2327211 1
2269212 1
1164582 0
1178694 0
2673840 1
1246486 0
4773191 1
1422097 1
1152661 0
1096799 0
1057875 0
1438822 0
1174868 0
1030145 1
1009254 0
1411269 0
1693501 1
1181370 0
1727990 1
1577003 0
2381547 1
1169718 0
1319375 0
3297916 1
5736684 1
5426839 1
1104965 0
1657365 0
1128251 0
1315038 0
