1000032 1
1000382 1
1000457 0
1000756 0
1001275 1
1001314 0
1001617 0
1001977 1
1002229 0
1002375 0
1002517 0
1003001 1
1003734 1
1004039 0
1004126 0
1004132 0
1004637 1
1004785 0
1005161 1
1005581 0
1005798 1
1006012 1
1006227 1
1006273 1
1006483 0
1006569 0
1006706 0
1007443 0
1007834 0
1008124 0
1008720 0
1008922 0
1009254 1
1009533 1
1009783 0
1010256 0
1010386 0
1011022 1
1011447 1
1011521 0
1012336 0
1012917 1
1014685 1
1015446 0
1017246 0
1017465 0
1017533 0
1018049 1
1018469 1
1018581 1
1018694 1
1019370 0
1020070 0
1020802 0
1020850 0
1021066 0
1021344 1
1021963 1
1022404 1
1022977 1
1023100 1
1023519 0
1023620 1
1024746 1
1025700 1
1025941 1
1027021 0
1027039 1
1027144 1
1027653 0
1027823 0
1028044 0
1028553 1
1028565 0
1029426 0
1030145 0
1031178 0
1032046 0
1032067 0
1032198 1
1032826 0
1033033 1
1033716 0
1034395 0
1035405 1
1035592 0
1035769 0
1035918 0
1036147 0
1036297 0
1036634 0
1037124 1
1037747 0
1037759 0
1038063 1
1038090 0
1038141 1
1038225 0
1038484 0
1038971 0
1039334 1
1041350 0
1042152 0
1042469 1
1042712 1
1042944 1
1043449 0
1043523 0
1044178 0
1044381 0
1044961 0
1045070 1
1045342 1
1045850 1
1045913 1
1046292 1
1047009 0
1047011 0
1047143 1
1047635 1
1048361 0
1048704 1
1048762 1
1049072 0
1049106 0
1049312 0
1049331 0
1049386 1
1049495 0
1049746 1
1050899 1
1051722 1
1052575 0
1052696 0
1052708 1
1052850 1
1053127 1
1053316 0
1053619 1
1054292 1
1055095 0
1055345 0
1055481 1
1056378 0
1057112 1
1057263 1
1057362 0
1057433 0
1057516 0
1057543 0
1057875 1
1057941 1
1058230 0
1058307 1
1058355 0
1058510 1
1060196 0
1060624 1
1060648 0
1060957 0
1061168 1
1061654 1
1061855 1
1061930 0
1062376 0
1062436 1
1062692 1
1063331 0
1063357 1
1063379 0
1063596 0
1063817 1
1064723 1
1064806 0
1065064 0
1065079 1
1065542 0
1066037 0
1066264 0
1066369 0
1066843 1
1067211 0
1067451 1
1067676 1
1067763 0
1067977 0
1068383 1
1069349 0
1070059 0
1070605 1
1071183 0
1072927 1
1073012 1
1073503 0
1074209 1
1074579 0
1074617 0
1075242 1
1075402 1
1076385 0
1076691 0
1076844 0
1076937 0
1077128 0
1077442 1
1077555 0
1078377 0
1078492 1
1078648 1
1079092 0
1080040 1
1080086 1
1082242 0
1083126 0
1085339 1
1085582 0
1085663 0
1085760 1
1085931 0
1086032 0
1086479 1
1086996 0
1087605 0
1087664 0
1087698 0
1088182 1
1091134 0
1092213 0
1092235 0
1093148 0
1093747 1
1094276 1
1094431 0
1094973 1
1095108 0
1095540 0
1096203 0
1096799 1
1096893 1
1096966 0
1097411 0
1097525 1
1098625 1
1098832 1
1099698 0
1099924 0
1099981 0
1100098 1
1100307 1
1100475 0
1101575 0
1102192 1
1102291 1
1102504 1
1102675 1
1103021 0
1103043 0
1103095 1
1103606 0
1104584 1
1104844 0
1104965 1
1105201 0
1106855 1
1107750 0
1108314 1
1108370 0
1108755 0
1109798 1
1110948 1
1110963 1
1111043 1
1111144 1
1112394 0
1112985 0
1113218 1
1113296 0
1113372 0
1113639 1
1114056 1
1115402 0
1117960 1
1118034 1
1118744 0
1119843 0
1122843 0
1123302 0
1124413 0
1124589 1
1125282 0
1125898 1
1126740 1
1127046 0
1127728 0
1127937 1
1128040 1
1128180 0
1128251 1
1128587 0
1129308 0
1129347 0
1130093 1
1130196 0
1130470 0
1130533 0
1130905 0
1131032 0
1132126 1
1132407 1
1133834 1
1135273 0
1136029 0
1136651 1
1136662 0
1137025 0
1137166 0
1137579 1
1138360 1
1139330 0
1139717 0
1140160 1
1140328 0
1141474 0
1141712 1
1142321 1
1142594 0
1142672 1
1142887 0
1142912 1
1144121 1
1144464 0
1144529 1
1144710 0
1144848 0
1145226 0
1145283 0
1145661 0
1146269 1
1146312 1
1146530 0
1146551 0
1146609 0
1146697 1
1147154 0
1147204 0
1147574 1
1147677 0
1147820 0
1148327 0
1148752 0
1149500 1
1150148 1
1150163 1
1150387 1
1150445 1
1150651 1
1151830 0
1151907 0
1152579 1
1152661 0
1152689 1
1152755 0
1153301 1
1153367 1
1154402 0
1154468 1
1154920 0
1155330 0
1155577 0
1157419 0
1158102 1
1158431 0
1158791 1
1158904 0
1159064 0
1159086 0
1159444 0
1159928 1
1160519 1
1160647 1
1160829 1
1160837 0
1160853 0
1160888 1
1161319 1
1161324 0
1161587 1
1162420 1
1162603 1
1162642 1
1162734 1
1162914 0
1162941 0
1162953 1
1163679 1
1163936 0
1164034 0
1164582 0
1164624 1
1165026 1
1165097 0
1166010 1
1166091 1
1166182 0
1166557 0
1167884 1
1169111 1
1169266 1
1169361 1
1169472 1
1169718 0
1169910 0
1171078 0
1171875 1
1172525 0
1172882 1
1173320 1
1173699 1
1173930 0
1173951 1
1174452 1
1174532 1
1174558 0
1174868 1
1174935 0
1175375 0
1176334 0
1176389 0
1176688 1
1177052 0
1177672 0
1178049 1
1178189 0
1178322 0
1178694 1
1178975 1
1179209 1
1179968 0
1180289 0
1180836 0
1181337 1
1181370 0
1181634 1
1182008 0
1182033 0
1182071 1
1183290 1
1183420 1
1183595 0
1183603 0
1184247 0
1185189 0
1186230 0
1186602 1
1188279 0
1189246 0
1189395 0
1190186 0
1190482 0
1191028 0
1191246 0
1192442 0
1192615 0
1193074 1
1193449 1
1194012 1
1194833 0
1194900 1
1196605 1
1196827 0
1197252 1
1197423 0
1197601 0
1197787 1
1198111 0
1199477 1
1200187 1
1200739 0
1201513 0
1201857 1
1202075 0
1202261 1
1202320 0
1202405 0
1202951 0
1203336 0
1203444 0
1203458 0
1203569 0
1203587 0
1203882 0
1203928 0
1204337 1
1204540 0
1204772 0
1205141 0
1205477 1
1205611 0
1205683 0
1205735 1
1206543 0
1206584 0
1207004 1
1207425 0
1207563 0
1208173 1
1208453 1
1208979 0
1209155 0
1209172 0
1209356 0
1209428 0
1209532 0
1209715 1
1209967 0
1210456 0
1212140 1
1212603 1
1212642 1
1212752 0
1213721 1
1214246 0
1214302 1
1215881 0
1215890 0
1216010 1
1216038 0
1216418 1
1216628 1
1216755 0
1216846 0
1216984 0
1217231 1
1217493 0
1218443 0
1219208 1
1219773 0
1220089 0
1220118 0
1220280 0
1221261 0
1221289 0
1221881 1
1222424 0
1222472 0
1222535 0
1222606 0
1223340 0
1223416 0
1223421 0
1223852 0
1223876 1
1224202 0
1224277 0
1224442 1
1224911 1
1225023 1
1225591 0
1225616 0
1225714 0
1225934 0
